dynamics,cc,rc,hc,cs,ss,hs,mymy,hmy,memy,rr,hr,rh,hh,meh,hme,meme,cr,sr,myh,CEBPA,SPI1,MYB,RUNX1,HOXA9,MEIS1
Saddle,0.3064199711692613,1.7258781973671748,-1.2885549338851523,1.990228673162394,0.7888786750047245,0.16719120352305647,1.7311949078104947,1.7977802494070447,0.30747545283327005,0.7664971627746366,-1.0482227188626574,-1.7753679594759708,-0.8875448298212545,1.0061097398260639,1.9730826033629738,1.9546749329818454,0.6926599917475373,0.19494003574348573,0.8510311832515387,-0.3639274354822381,1.1597431137304637,0.07543522737159034,0.025493548435234124,-0.030378279545371978,-0.03431150354247955
Saddle,-0.4034266596318063,0.4585945758883687,-0.765099547507458,1.4622370810124579,1.227630944499842,1.4263273754790815,-1.7484153677448302,0.5605635404347887,0.9408402775847391,0.6215883214120281,-0.04536285051346178,-1.2198084383536658,-1.4004768217607007,0.7916744782400477,1.008496100086515,1.79949841879824,0.18949810026002367,0.4896662577209445,0.2438224432295708,-0.7324145860942227,0.7053385951699779,0.208433618473221,-0.1682296103252235,0.1767931562507972,0.12570829305154593
Saddle,-1.146630368018266,0.811778664664472,-1.9542620773523702,1.3915447785016863,0.04977907916770663,1.9737264217546093,-1.0752174661463787,0.2825826083135855,0.25447096776949407,-0.6716052879881929,-1.7914126854467451,-1.9998154590721366,0.6424306284297026,1.1297594469016379,1.3749844629222083,0.4793751730865048,0.38421624382369013,0.4785160479294953,0.5349744549264216,-0.28775451537201824,1.171521252474019,0.043005543790023734,0.02087253180367348,0.11949291793705186,-0.0798244841567875
Saddle,-3.503293560385021,1.6153333875338962,-1.27487862644189,1.8347659899551882,1.3151953227516215,1.6431620353967356,1.4427682855921402,0.35252474901034564,0.07039897844727472,0.08645331641661347,-1.3814160845827983,-0.2177863026842215,-1.5744635144847399,0.5954197366923737,1.4807686030550333,-1.1441192652496448,0.930721757784753,0.057319328901035416,0.9667466968282957,0.19065037803412077,-0.5556908777302625,-0.09737467463439509,0.43857630696535255,0.09529382981533045,0.7568325495698106
Saddle,-0.7947360785022174,0.6847420306814685,-1.9843519827994645,1.3395024182445172,0.6860867007246836,1.6305284823387256,1.0244546983500737,1.6868509435014705,0.8230732397605077,0.7124642987263496,-1.3203473456321606,-0.933698193134751,-0.12302737281354847,1.3361903431049593,1.6198834641844815,1.9648643432094808,0.4477572840267815,0.9085201650639007,0.35407209344528456,0.59236982096164,-0.8248693777198546,0.5690858387118904,0.06827763495850594,-0.13931486363797396,-0.07505306051629465
Saddle,1.2999809078371356,0.2359163934236159,-1.6365725712666646,1.2619833694893965,-1.365492306310161,1.601599967302255,1.6554071534109744,0.9918258087971011,0.11979533824273247,1.9496437071045114,-0.8577930457115113,-1.6904415212430968,0.18213366437476086,1.9938394526272483,1.1072230536492147,1.013281134766054,0.57102657598832,0.042682853656556996,0.16682421448639695,-0.43367534148927267,-1.0076160830523981,0.29492526173221345,-0.0061371748086548146,-0.23036236674964292,0.008941541426521883
Saddle,0.08188997009978698,0.6636775528200082,-0.6616846167984114,1.5347742764316927,1.8778576165678618,0.13720432374312172,-0.15068304353622564,1.811961389821004,0.9277716622068668,1.744781235527776,-1.41359102364768,-1.7479312264834463,1.6939826787445647,0.6275465693982387,0.35872517794127207,1.607059609796532,0.48169855906663883,0.30825557199202636,0.7142815865993768,0.7432971251071046,-0.7561329189674477,-0.35967512569376947,-0.10589011264199813,-0.02364035578817313,0.03151548684995072
Saddle,-0.30222999745315327,0.7708728708593021,-1.1823014123787492,1.9632917997287769,1.8401157138600066,0.47943316919490636,0.056053367951533595,1.576954787227592,0.3490936422678259,-1.6146267418000577,-1.9719879439158514,-0.46213246415061104,-1.5859732370024848,1.8542809288685753,1.1843363174092358,-0.5332056875857294,0.6006011808907779,0.06518943842217628,0.3122942999438423,-0.2164667942838654,0.28708600937944334,1.3285931069204866,-0.06440480762486879,0.003295976182720822,-0.19073803214980029
Saddle,-24.729073887700682,0.0751667617537442,-0.5238948968303758,1.1816885512449904,-1.2835551265476832,0.9815339598115665,0.2514947130306431,1.2052615624318466,0.670841708400492,-0.32007676170733257,-0.6777135365518765,-0.3896292362125775,1.6261761503351035,0.8428497993009224,0.17278193972600664,-1.6005310104691404,0.8708929111919826,0.9796252212176589,0.33048571814748207,-0.004185710440274179,0.18700061344444116,-1.3827372059952316,0.017987274371163715,0.1337815372088612,0.002589037543085926
Saddle,-0.44495790968222354,0.030009709462550202,-0.16920474216235837,1.6022713384640022,0.27348472150314906,0.5468303266994039,0.5325278368121786,1.8395390303072254,0.14908129701319828,-1.9774207025532893,-1.2070031321094281,-0.9752998239821329,-0.5335706566273832,1.8781564429224589,0.6690746346842367,1.2854294236327926,0.3162676042124507,0.8730636971766924,0.12015087864192608,-0.11013125588703829,0.14058082734994565,-1.342059431954778,-0.10883191697729895,0.17763314740680622,0.07553032343882089
Saddle,0.05677814313246836,1.6635042246700351,-0.8419499249985034,0.3883839615060556,0.7823802113651563,1.795954055802782,-1.8620146085481326,0.44210485508681063,0.22995828310294453,0.7754976359818402,-0.6847649429349756,-1.544946437075434,0.7552892275856968,1.3941059108783889,1.1232485606347293,0.47276656319618615,0.59152731043377,0.7271563262615893,0.5927920238927783,0.8021627699411015,-0.7372471432191707,0.022079465707603996,0.012387430143754319,0.055643185208595014,-0.03924181378893698
Saddle,-3.000311116757956,0.10087576377010575,-1.213474363230374,1.9090134217251384,0.6078420695865994,0.011635377867342598,-1.887486160539619,1.7479015477826187,0.7250447880788609,0.5141431874958782,-1.8868793286194572,-0.18423082826042547,0.6319123882426796,1.902978732098499,0.13608902841162385,1.9346219851037758,0.9394821676844887,0.5843015193518919,0.44912646824385394,-0.08338574450689512,0.3206551907411498,0.3361673354398934,0.7404674598450094,0.18669117985543762,-0.06944991352773244
Saddle,-2.8964494164724353,1.6936075990526334,-1.7944971799485756,0.2846834002654019,-0.17390895283716068,0.5736620271359403,-1.849857734778313,1.9228169867392182,0.9155424057309698,-0.4695664328323894,-0.7648076721771366,-0.6802354635153158,-1.7263700193075602,0.11496466003466016,0.10956009045114877,1.6679069154818613,0.3593340747633256,0.5835189805951763,0.8649883143274886,-0.5054207698016724,0.5747932037794593,0.6003852173065679,-0.37576465963264066,0.2601464974807224,0.032910557710033365
Saddle,-0.4692385879848589,0.38740564014810625,-1.8952875666292108,1.6439695027404495,1.5017617147260802,0.11330510374974334,-1.2221482262871302,0.4556224457676936,0.10778940994025232,-0.1857601896435832,-1.940715184517981,-1.3786993710027204,-1.0309429954138007,1.1769238284721608,0.22262617258502623,1.1016760611707745,0.5551112499043938,0.9009916564045536,0.6134941046391864,0.669313662714128,-0.901669438862144,-0.08206453752120044,0.061838962941162305,-0.10036108764547236,-0.01666185081857637
Saddle,0.4518202767106188,1.4863067517954616,-1.567391753379511,1.1892515379453947,-0.012555638344997622,1.1397716118925072,1.301390279542212,0.4053732550364857,0.44398643571153484,-0.42848820160385603,-0.397275925606315,-1.4659315161498396,-1.8345396979764486,1.5588003807734117,1.9436721887357054,-0.9046490130668339,0.3319839592707896,0.5168479771454607,0.5301726902624015,-0.20989742019377813,0.6970345960823193,-0.41563436293290507,0.25103486097872024,0.15010153410881308,0.7191436982959126
Saddle,-0.09791887433415963,1.4588335841361857,-0.9765180979661643,0.25716212687510437,1.3277379209163014,1.370692134364622,-1.3461521840997746,0.8550804859901426,0.3804112378694936,-0.24270087110117045,-1.2090609568840889,-1.0150805312501041,-0.4040204497852553,0.30795203553141226,0.11815685665784646,-0.47866790876994303,0.030349953420858777,0.9353457394000568,0.24504131893590586,0.9892665744715994,-0.14823200476582424,-0.062285447005271846,0.01587863857496017,-0.04715442213466458,0.005226086778603569
Saddle,-0.420918279153675,0.8327940488169464,-1.1082655344639152,0.7618975033190843,0.029293142189999788,1.6902349129805938,-0.0572821788001554,0.12057224400154723,0.2511575853781599,-1.6370205669139142,-0.3888020945088051,-1.2978416296521411,-0.391511809448021,0.446651788150421,0.9448799703233526,0.9248273926979693,0.5402932547290864,0.4969815615919604,0.42046778266944207,0.4897655237157034,-0.9838155989820409,-0.4429999142026572,-0.02341731481441641,-0.13808569324036166,0.03190008124989971
Saddle,0.4518144500316089,0.9023515998439903,-0.9311676529296333,0.6826398045320776,-0.941627271036162,1.8468742295223863,-0.0879322925226953,1.9552437754754983,0.366986207861573,1.3729246886727298,-1.489811343543944,-1.4380900750297556,-0.2672323994175212,0.3979336021529314,1.0448760281711622,1.937349499558437,0.6296336409862354,0.10447000919875793,0.6928993107301875,0.48448738984222384,0.2774715597275278,-1.094631984813976,-0.2588266093177349,-0.0439338875358515,0.18612488838698632
Saddle,0.05746776231641148,0.12421888571291942,-1.4616048028172537,0.21099940099793715,1.9336570492922753,0.08159416962849005,0.7909876222309467,1.2760816391417382,0.14188580923367122,0.3676844759269562,-1.976994774181929,-1.3384766410345845,0.7593645840277556,1.936013503539412,1.146473756368495,-0.8028953447124398,0.1683572121559469,0.8099016320972307,0.3731964415264344,-0.9912925191402703,0.13724686640924091,0.08726398067503416,0.003801915761862585,-0.02572543963542069,0.007238463765096416
Saddle,-0.906390516938361,1.8298615515785561,-0.02312769197452247,1.8875683469780353,0.3588141610128446,1.9840857095679942,-1.8163588862514333,1.9082065343515835,0.6879037170843786,-0.02638946637263473,-1.9884413419183125,-0.2611136398597096,1.4757854437168434,1.6141374416535514,1.832319926470333,-1.4395039203098805,0.44913382376188093,0.5681459705562576,0.49758583752559404,0.3480947862322905,-1.0918159240279142,-0.14270541621218594,0.14186140440906572,-0.11546728610716099,0.24076394136283788
Saddle,-0.5314728781874883,1.3871201659791923,-0.5928929386980062,1.5092541872150627,-0.04062961216220273,1.7055109348032724,1.6268801308504992,1.7684735779216003,0.11682773736942587,-1.043385051701017,-0.8624300690763789,-1.7916605454920318,1.0873688486316473,1.026361202657538,1.7600645493705216,1.1726582423440757,0.0016314709417003526,0.9051255239430814,0.9873815600034349,-0.5311812211243219,0.5771726839429425,-0.7467130877051418,0.0017463033744131375,0.32070456903321093,-0.003494745585444615
Saddle,7.626583916785847,0.5396586696460313,-1.1139348159679425,1.8088099420684203,-1.8002500651904625,1.9318054283580273,-1.1517673428083657,0.07347408363602025,0.28388612033994065,1.52265179467435,-1.2078871290509496,-0.9485383559051512,1.8214557557979005,1.976049807360012,1.7946248229439585,1.1959214038832662,0.4905943698817721,0.4036940888902997,0.9531047718083923,-0.06555965405318359,-0.8480764364836496,0.08105502989150914,-0.2098836746967006,-0.3805817286476034,0.41994114475899635
Saddle,0.11940158646227816,0.26514597863197004,-0.18819668276844537,0.4656929492583161,-1.430544477436348,0.73559469737025,-0.5695162410187091,0.24199013325081944,0.8509933486269267,0.5809832823142123,-1.8887296154751474,-0.24830791413869546,-1.9634022368905062,0.06771113443103044,0.0684031319147081,1.767005790483951,0.15279454902641332,0.5368280452627316,0.09782823889043513,0.8771083112514209,0.38787401972160807,0.059053387382530326,-0.3006603838362104,0.032113402778320706,0.015518614979707102
