dynamics,cc,rc,hc,cs,ss,hs,mymy,hmy,memy,rr,hr,rh,hh,meh,hme,meme,cr,sr,myh,CEBPA,SPI1,MYB,RUNX1,HOXA9,MEIS1
Saddle,2.972563232589525,1.9637099489789034,-0.5622135461792725,1.6177586771559571,-0.7247532121907887,1.786354486473209,-1.7653514133189745,0.4577997807461106,0.4197394896671526,-1.362308644561641,-0.38291626127377065,-1.613109984036079,0.8192812726925425,1.251925446946008,0.46998266664044563,-1.2884627063572927,0.25639381489850643,0.8190263811821973,0.11656864697591396,0.13386565549480284,-0.9993607813476774,-0.20599032488619448,-0.2751784613262529,-0.2970646945731341,-0.13383298449955452
Saddle,-0.7946473723502937,1.1364010508478377,-0.38452326115127833,1.7871136547411341,0.47170018367622646,0.8941223996290433,0.9363243111397228,1.666377420020004,0.5796632129247051,0.654621341843336,-1.6001914956273346,-1.4913039708523492,0.4990884598325862,1.030974188591514,0.2700430903008755,-0.8334999610152871,0.980225204625706,0.8264096390782351,0.9449331789463439,-0.3203142269815703,1.0806736159023238,-0.4218102884325697,-0.13473425843797585,0.12275334594217906,-0.05820285098141
Saddle,1.3897247149234022,1.565350606765743,-0.02623176271010985,0.6080504811190862,-0.8672302363285778,0.5786545297887294,0.6232042348280737,1.9567277282081852,0.7956092147345578,0.5338370559241041,-1.8834449565052687,-1.6882025532212424,-1.9610643576780582,1.2547412541730896,0.04530572336629703,-1.056449323412414,0.8155652856680073,0.6370234465170214,0.22274178410369017,0.4097842659785319,0.5450201507112015,-0.9714395016632311,-0.3000613220354059,0.1485709078125256,-0.017157466301239092
Saddle,1.29013629401871,1.9832135488450406,-1.899113859602155,0.3796094387874975,-0.9054713170697437,0.3364386847637837,1.9598969925857084,1.0970558964041202,0.4398903387842428,1.7490625932802168,-0.8783811536768451,-1.0576240366230683,-1.3941775001960544,1.484302439356031,1.3406751586014622,-1.1424946641827476,0.9647118261246309,0.9968898196339919,0.8487104702453871,0.5773043217604669,0.24627913001382423,0.28180232702354546,-0.40961797220342216,-0.08075016511130985,-0.6408953518601768
Saddle,-1.3766798412969043,1.4776197501063384,-1.3903217106753145,1.557959700564077,0.34566043916396394,0.1440427262653809,-1.4791835089437217,1.681300386899711,0.19292285063101045,0.6226598608745411,-1.171430131747616,-1.585958633079588,0.12468534522388186,1.9619453791113004,1.9764222107654612,-0.4206734270737229,0.5382784161509502,0.4115412073699074,0.002965578314413686,0.22372976645094528,-1.1471173952724567,-0.3502243930071485,0.00304270629138718,-0.1451026773422983,0.01906046165697031
Saddle,-3.2627281839272904,0.8147661019433838,-1.4697777207829805,1.9965210578210433,0.9506761737948364,0.8448669950878127,-0.8671417693578078,1.3915030293763637,0.4568093371022628,-1.9414773859266292,-1.8479260604948682,-0.5579622400478461,-0.4490481028866675,0.25593320865179364,1.855142472583302,-0.7339601557270998,0.0008191518162908862,0.8242486211146031,0.8690682343729181,-0.25651339785551447,0.2281127476259441,0.3403282116981302,-0.2534543564608988,0.26721785331514536,-0.854167968770425
Saddle,-1.5891314394918412,0.730034666362539,-0.8488093112461086,1.8978342367629348,0.5037105432363731,0.9488685316890975,1.9768151187492031,1.690737818893922,0.3181667309513103,0.8558173980248105,-0.4098991160662253,-1.2070038673860242,-0.49221439478862905,0.29916455327096303,1.60778603445672,1.1941785990439913,0.1609812808314005,0.9189962772834436,0.4366966687900896,0.36510459918607857,-0.6403073301272028,0.6410547914792644,0.21822463872784773,-0.30554592221082477,-0.39174321920454125
Saddle,-4.089810305707897,1.8055352543144239,-1.6432758255890694,0.6353959064790596,0.1558502137545994,0.0796714407102368,0.9598053242159259,0.9198296496300324,0.5131613790966558,1.9135778226887052,-0.652322233396887,-1.8981773571403584,-0.37642300961066244,0.27294420488456067,1.593366945622085,0.17898187911544383,0.11026856030031407,0.7774753854797666,0.4053810288969283,0.12621287760522354,-0.49456555872104957,0.8228709463236615,0.061818745281978366,-0.15507545469426487,-0.7337796491945626
Saddle,-0.4535449383232637,1.0962865358130849,-1.9628630789569872,1.2948255976461038,1.9951365730669055,1.6101790791954536,1.3085276904240999,1.657072400595912,0.023141675655413807,-0.5936250346652425,-0.4963058540441294,-1.8651423790331039,0.8146700815013226,0.46579151746258146,1.5262923769790366,-0.5340171697613543,0.04454142410818385,0.3214614893417933,0.663953772374434,0.8603195381757583,-0.5024141649548169,0.3499608337045179,0.007439403818367078,-0.12920130601389976,0.02835041263390262
Saddle,-0.03397674748318648,0.21542259183733556,-0.488464248005539,0.1780414968551582,1.3959187034985425,1.6936234352569963,1.1526740455364286,1.7595359865192723,0.04427942055815426,-1.966271875992287,-1.153662103785488,-0.9217724231007149,-1.2504689359671914,1.5754590796629786,0.33915358244864247,-1.2376182411046175,0.22335522769833738,0.5049972649923569,0.5538679449071505,-0.988775044561493,0.12122211363793062,-0.05083977486757167,-0.08458401377788606,0.016009074814096042,-0.030905568279333325
Saddle,-0.38666358612956603,1.7575240104836982,-1.1895962957839719,1.7763528571814362,0.3484151251034304,1.1465194459814358,1.487971527143848,1.9885346727605944,0.0422997659893124,0.4015038755387508,-0.049509899048838735,-0.777335558075495,-0.5390335018798558,1.1997823359302462,1.4691238382223162,-0.6687113368844075,0.46784235818464404,0.9407078362737965,0.32265421989836496,-0.3035431164155903,0.09204957213757019,-0.8762277875220049,0.19699502363375612,0.2986095661781349,0.57705035395374
Saddle,2.651830222445673,1.8798075567284802,-1.5933030374122037,1.79945552616528,0.03173054215695048,1.8004568400721916,0.6104614227211758,0.6965764153430272,0.8374498704201423,0.6174244818430301,-1.2499775648702562,-0.5737262349681376,-1.9367858551320958,0.1455351469229799,1.7501899435192256,1.1074637628699588,0.1482112774050376,0.4043542256311812,0.9988325412714982,-0.17169731479818298,0.00178364864420473,0.9208774184608685,0.32303207911077747,0.11438445256599246,-0.680675389719487
Saddle,0.9104394482469714,0.3888208526187478,-1.867703579826953,0.5131962473070396,-1.4474092384610255,0.45117240327787983,-0.06585789273718667,1.4916687232573336,0.7689616121066872,-0.30486912128005805,-1.1526369150854712,-1.1716353890189626,-0.7994862860928311,0.6920106778792978,0.343539565279703,1.3021977832432592,0.5187376287808229,0.5116799158864891,0.08795474907567846,0.08468754644454732,0.056519541686326245,1.4192851457031603,0.029800280309781366,0.03248454359293552,-0.010482355777873419
Saddle,3.4236209939156987,1.7535415925947702,-1.1942493167262738,1.0389329142619437,-1.2209209243901111,1.4172756427185313,-1.3045307834920794,0.13526777747797653,0.08349598490725663,0.08415196163504746,-1.325874398236924,-0.567644290548968,-1.790578011847768,1.6376230502082672,1.6649040789488618,1.902951604012066,0.005029194104172796,0.76290634333297,0.662244309898552,-0.313199959692609,-0.9145340933660935,-0.08643983097185663,0.28217821053290737,-0.267115906292645,-0.3291726058376762
Saddle,-0.18818632763367818,1.775932346802641,-0.5409907341939626,0.6455021299398759,0.4751856513319499,1.5042103588234454,0.009583573741519302,1.9835176332066784,0.8790074884696261,0.7285675713182411,-1.2398933856657828,-0.1473384810859526,1.0695258914529306,0.5246541247105622,1.497104540957446,-0.12211347661426908,0.21288060591735702,0.7594837342682793,0.27952556500998216,0.756936825407044,-0.6362175514604126,-0.07464635489526068,0.025199110503708336,-0.10935845079520516,0.4119196210953607
Saddle,-0.056260240158059596,0.9224239370018028,-0.9334552289616802,0.39496874379845165,1.6665913021694427,1.9762166289167347,-0.7002810161500559,0.6623217257516443,0.7755337861501872,-1.2494527596148872,-0.8228804826333516,-0.5338266604044553,-1.6373083900650216,1.8884605994345174,0.6605319418210037,-1.0560852915645271,0.4735324490294669,0.2670118420659561,0.35787715530073594,0.873450074809657,-0.4386566181326505,0.3382487563976944,0.14674992074320456,0.08091675821605916,0.122380279806109
Saddle,0.1793052523329057,0.48079920481032273,-0.504851804965849,0.5916065179409725,0.9318814214754938,1.9537595489612436,1.6340210840084008,0.349344525704752,0.24084535347287572,1.2073498686706419,-1.7020059858159804,-0.4103859871998936,-0.40980697449963444,0.6273228968144544,0.0870963251847119,-0.8116490522079163,0.8218300029679929,0.33996056425206,0.9210322075204658,-0.722007537368362,0.8298887139276747,0.026184745863601883,0.13859783518260255,-0.06535841271198284,0.01983018332060892
Saddle,0.5475958307207374,0.5970707054666639,-0.21006824549698555,0.5707319792068601,-0.5540383442879926,1.0791743516989436,0.33396853650315617,0.11848965039995081,0.948982077904882,1.489248583801122,-0.8276246262709535,-0.7343845556884034,-1.6477858370026088,1.6101714848520212,1.625780688937805,0.3632777659408375,0.45687920939688353,0.6424926751547976,0.578379244972005,-0.08774410793941584,-0.1686852263094509,1.3273157227689443,0.0603538377057285,-0.015251226313522265,-0.36013619345750486
Saddle,4.685092406797637,1.8696941521841994,-0.8529931350891093,1.4262478225904858,-0.7163665497581824,1.1033502740049992,-0.15482264522374756,1.4020828480827503,0.14652427054502914,-0.006852388595063541,-1.387428302037899,-0.49138014548593656,0.30111383371370826,1.2236772282689936,0.8833094416493394,-0.8866002634654349,0.5551661861375378,0.08980684165010588,0.433910173520501,-0.1800229890245076,-0.6559182371002444,-0.8557531093106246,0.3348650004159074,-0.07198977770559602,0.44482942875012693
Saddle,0.3871223791004772,0.08615859125224998,-1.403481195090868,0.6936201928364614,0.910932220822176,1.9444546829648837,-1.6372839361172726,1.4205262863461277,0.07152837995940886,0.35065640636257056,-1.508608712681742,-0.5308571420265287,-0.14393937218671748,1.6308261528736279,1.145605190009525,1.6347597184609999,0.908553116126623,0.3636295251167134,0.1174129037686018,-0.5818510885313477,0.9813757134069714,-0.19879102405225488,0.0033494374055970345,-0.1068302062476734,-0.0031296202796713244
Saddle,0.4607657229627774,0.475231810036993,-0.6077913359791016,0.21997336147470284,1.2736185114259877,1.3563056632258217,0.9198236293527717,0.8648014732611731,0.7016131459675845,0.15096253030330598,-0.7663176000214911,-1.4219385023796378,-1.2336239851813993,0.17000079627417808,0.0695715211686794,-0.7194939000313236,0.7153369234679723,0.6169262338157953,0.7038491124484393,0.7429841193746517,-0.5321611168463162,-0.33682788209829867,-0.3026627061181998,0.18618196747736473,-0.039021326638544844
Saddle,0.15744808649715863,1.297591892702568,-0.4567836191825838,0.6274754316402414,1.389043663879053,1.7293888065785352,0.670455181240138,1.399136077798217,0.7630943850323197,0.4903979715316287,-0.377425458153245,-1.6325973988591789,1.609957314907068,0.47399712502359154,1.8878321454506404,-0.7884239519923391,0.28420620020181586,0.8220153064947198,0.15972499110279692,0.7520840179395974,-0.28494353891629554,0.7460120756445948,-0.10238645259427971,-0.0598573821224205,-0.3268773286718845
Saddle,0.5056261096740936,0.41939432200864235,-0.9035399906751129,0.49617940382779646,-1.5472232099905026,0.6786756892375754,1.2012065550230764,0.41277913362813357,0.0946734455581244,1.3356879660552279,-1.1841270661303116,-0.7033062868703841,0.7202008875224801,1.9740321402541245,1.1743938690079223,-0.22627145515486724,0.2937571722343345,0.70297779879933,0.5365740626799436,-0.7742147643226853,-0.5417355702856348,0.19298935123363464,0.020211348334165196,-0.2813314840103119,0.13986789187516108
Saddle,0.14879352963164788,0.4599191788855068,-1.0337204323856661,0.4672718764694377,1.6883582475152958,0.7845101773657706,-0.7388973028119845,1.9897698572293094,0.9532128946133921,-1.3864184099589454,-0.5277929407113318,-1.6939317570971744,-0.29327071733231946,1.0820791284473,1.836732823246481,1.1069052914469566,0.3622987193409043,0.6093782269145642,0.582388406370154,0.8844902505272468,-0.38999958322186046,0.43734395091951384,0.03244877516063079,0.09642517031994381,-0.0717914240988844
Saddle,0.005872303722619265,1.844330527105227,-0.48199259180803433,0.36711037484504794,0.8197860851389138,1.9126362993125863,0.8779341857873861,0.7522193983276937,0.5630057879160888,0.1349973195886074,-1.392510309361758,-0.09532872146926374,0.9109877018675281,1.313963747014651,0.5820844611190932,0.16017038160986363,0.37949548596306004,0.6132739685389593,0.11696639216355542,-0.8808792655841469,0.589313212038746,0.021015936631242904,-0.004848585768486031,-0.02199710750205904,0.023494035171565567
Saddle,-0.032437561733392434,1.2760212162391995,-0.4317334682624223,0.7119879809964823,-1.9064392210771564,0.2908589137802564,0.4997579539975012,1.0741745351192458,0.593363051776062,1.0375296679794088,-0.8710440704061475,-0.7192688243001837,1.4192003160995719,0.9928266303640173,0.055944189890625676,1.0452041570420665,0.7623929091539716,0.8650825446645883,0.5410591205794416,-0.14431022234109353,-0.14622852289189922,1.2566755138268026,-0.1196478285530737,-0.2756742954171339,0.008538811351480602
