dynamics,cc,rc,hc,cs,ss,hs,mymy,hmy,memy,rr,hr,rh,hh,meh,hme,meme,cr,sr,myh,CEBPA,SPI1,MYB,RUNX1,HOXA9,MEIS1
Saddle,0.597875571817583,1.764420221072197,-0.680044797893242,0.22699532847055912,0.9705676713772835,1.2900282900957076,-1.581712364302025,1.1586148531932523,0.6602201583633406,1.8932204288798502,-1.8730906322211236,-1.089922050756945,0.61422478916425,1.0942292882347397,0.6858511675139419,-1.7501585446321295,0.3643939807330697,0.5872361307543742,0.6463147403880131,5.12493257818376,5.46327740041385,4.938932571743305,6.943009716321634,7.282771039218933,5.930204802912474
Saddle,0.2612545144137753,0.1669760328209536,-0.6032332705663186,1.1578990712390427,1.3145900179039995,0.9627201404301129,0.34928401079591653,1.5787949336887883,0.3938966661019824,0.6922396272446445,-0.8286926111288082,-0.03843876962434267,0.9364106722210654,1.7914738720425933,0.9869655703199791,1.8493241541168266,0.3873496590842651,0.08841180481597277,0.13402896561916833,5.624153924772847,5.870814549307656,5.344773049521088,6.421477110708887,6.728667939125166,5.8314301530263855
Saddle,-2.3519192979595456,1.7906816490729265,-0.6377553897804038,1.781742436988992,0.9030053043624289,0.04917416294338228,-0.07399512037417422,0.967198931505421,0.240515647352609,1.0402373198506196,-0.6215844711266032,-1.2090332588855985,1.490090971678355,1.073730803605529,0.423127950176012,-1.334596224894685,0.18993038571507947,0.7877114737577467,0.7854581787205147,5.664437751517712,6.029781844609746,4.461162880527411,5.970168801333095,6.996666803723337,5.674014485702079
Saddle,-0.2306172149225364,0.6914958449241426,-0.2850400085280518,0.6830286993121671,-0.876113619067016,1.7316236465172108,0.14241428524822686,1.5364918785855344,0.254135187987385,-0.1529471991006579,-0.4916343517611865,-0.6800238937561089,1.7560441727915963,0.6684587807177731,1.3643813744981241,-1.9804942541311603,0.23562607146175352,0.8923901408893808,0.16455676334249603,5.874039708431222,5.566449844534646,4.111007265741524,6.494954058061663,7.137564399453993,5.797392851866483
Saddle,0.059409760848375716,1.728662450614703,-0.4512303831221647,1.3715080532498323,0.5258253223787683,1.999036355835535,-1.010803746930487,1.9883885439887925,0.5841881240631384,-1.9165992493845967,-1.63702079511733,-0.8679444056684147,-0.8569532354003715,0.6441849643631439,1.6718495876387705,1.2640292809988032,0.5647006436677057,0.5428920443947292,0.9969264095030436,5.541030584112576,6.196728352006936,4.897732016910987,6.5458063836992535,7.128712131750614,5.754561149304444
Saddle,0.09459047573006144,1.6921420633292292,-0.5191286693832602,1.01909939871682,-1.6177227287118008,1.9375613744663092,-1.8609849489269172,0.7304795390906523,0.3745365135819456,-1.2552591697301216,-1.0320336234477918,-1.8466134924409427,-0.4621438406300671,1.085124220753947,1.9241638292381684,-1.0424335133232079,0.06568053639973448,0.7987479889624793,0.8554455016279474,5.671166545666834,4.897016927556046,4.642983193039179,6.354054117654308,6.315471773399202,5.597955612338827
Saddle,-0.47340937511622955,1.3620255022948786,-1.134826419840679,1.8728734548393784,1.5887114832869336,0.3624871930623089,-1.4256733234312073,0.722114920994858,0.6446039076052031,0.8385278655027997,-0.7910646520031179,-1.2786113315428076,0.6538624942329454,0.49284699092376444,1.2185364790965505,0.1326214980986875,0.14467274016953624,0.44994749969056236,0.2848199657674795,5.3840752004308285,6.026525172411199,4.806706181975162,6.540795229135757,7.446616355533633,5.518877733317992
Saddle,-5.0476806355669686,1.6642554311832616,-0.9565351715441299,0.26599098022117645,-0.5102364358976295,0.9520131387355145,-0.2706450280106538,1.715165118085189,0.1615916147854155,0.24967973972250102,-1.060287091611364,-0.1907866147782391,-1.5234271829512513,0.864147663612019,0.8411017319985424,-0.3191578061772806,0.7031305248253186,0.9461407887555949,0.5945126450607299,6.073444096292781,5.278232630073217,4.188194092010529,6.650683597190709,6.746362154336208,6.097831273733149
Saddle,-0.18631123211370257,1.3322004826313047,-1.2842586400135727,0.7753040847212239,0.8307949665127974,0.7083437816511529,-1.4909526229116303,1.9777945750991883,0.3756283570342547,-1.6707922668343773,-0.9931306611462403,-1.7431678475741617,1.39439182029622,1.0845918799813221,1.6283162977054004,0.3516959810206224,0.08891863666309197,0.591272265506944,0.9737323450697161,5.249344193602661,5.9456653543393205,4.909513267537867,6.568635928824839,7.252347482088371,5.561667020214516
Saddle,-0.3284448518737575,0.9477143883190876,-1.7786720432533338,0.7821886153986032,0.13484655230234432,0.054551458935355505,0.3558567688115448,1.4633567831722833,0.9851576113263857,-1.5315068159925396,-0.9509297320421597,-1.3902140314375273,1.2883979882647538,0.18982631018345497,0.9415563306485303,0.42597497754165614,0.23712536341990986,0.13861582825842644,0.8672500755334285,6.1724815999579326,4.715391908705053,4.804312530718344,6.4618707300762335,6.9268298993224064,5.8632094442851725
